year,domain,region,psu,strata,weight,hhsize,income,povline
2022,D10,R2,D10_P3,R2,81.83,1,6238.93,7860.87
2022,D10,R2,D10_P4,R2,86.56,4,7099.4,7860.87
2022,D10,R2,D10_P4,R2,94.22,3,30514.81,7860.87
2022,D10,R2,D10_P4,R2,102.14,2,9384.65,7860.87
2022,D10,R2,D10_P4,R2,93.45,3,16160.83,7860.87
2022,D10,R2,D10_P4,R2,117.05,1,10129.96,7860.87
2022,D10,R2,D10_P4,R2,97.35,2,7825.2,7860.87
2022,D10,R2,D10_P4,R2,100.85,1,9857.41,7860.87
2022,D10,R2,D10_P4,R2,100.01,3,7593.85,7860.87
2022,D10,R2,D10_P5,R2,80.84,4,3813.23,7860.87
2022,D10,R2,D10_P5,R2,99.42,1,12009.93,7860.87
2022,D10,R2,D10_P5,R2,118.31,3,5671.73,7860.87
2022,D10,R2,D10_P5,R2,81.72,3,6164.65,7860.87
2022,D10,R2,D10_P5,R2,109.98,1,15621.59,7860.87
2022,D10,R2,D10_P5,R2,93.69,2,6560.42,7860.87
2022,D10,R2,D10_P5,R2,86.81,1,4584.1,7860.87
2022,D10,R2,D10_P5,R2,91.52,3,10453.41,7860.87
2022,D10,R2,D10_P6,R2,117.67,6,7337.03,7860.87
2022,D10,R2,D10_P6,R2,80.5,3,12187.48,7860.87
2022,D10,R2,D10_P6,R2,109.95,5,8152.03,7860.87
2022,D10,R2,D10_P6,R2,99.36,1,10036.67,7860.87
2022,D10,R2,D10_P6,R2,98.67,2,17619.5,7860.87
2022,D10,R2,D10_P6,R2,105.88,2,11928.94,7860.87
2022,D10,R2,D10_P6,R2,85.1,5,18720.21,7860.87
2022,D10,R2,D10_P6,R2,113.68,3,15809.23,7860.87
2023,D10,R2,D10_P1,R2,116.3,2,11425.65,8007.27
2023,D10,R2,D10_P1,R2,84.52,3,7522.04,8007.27
2023,D10,R2,D10_P1,R2,103.23,2,11483.27,8007.27
2023,D10,R2,D10_P1,R2,89.23,3,16404.4,8007.27
2023,D10,R2,D10_P1,R2,81.62,1,15329.59,8007.27
2023,D10,R2,D10_P1,R2,111.28,2,31575.31,8007.27
2023,D10,R2,D10_P1,R2,85.22,3,15372.18,8007.27
2023,D10,R2,D10_P1,R2,114.96,3,26136.65,8007.27
2023,D10,R2,D10_P2,R2,89.37,3,17662.56,8007.27
2023,D10,R2,D10_P2,R2,118.19,1,7338.72,8007.27
2023,D10,R2,D10_P2,R2,90.45,5,6916.57,8007.27
2023,D10,R2,D10_P2,R2,86.68,1,8436.4,8007.27
2023,D10,R2,D10_P2,R2,116.87,3,8902.94,8007.27
2023,D10,R2,D10_P2,R2,86.26,3,14031.19,8007.27
2023,D10,R2,D10_P2,R2,90.26,2,7091.86,8007.27
2023,D10,R2,D10_P2,R2,108.77,1,12158.06,8007.27
2023,D10,R2,D10_P3,R2,119.18,2,11539.73,8007.27
2023,D10,R2,D10_P3,R2,101.93,2,11655.2,8007.27
2023,D10,R2,D10_P3,R2,102.76,2,17546.8,8007.27
2023,D10,R2,D10_P3,R2,116.47,3,8409.61,8007.27
2023,D10,R2,D10_P3,R2,99.07,4,15266.56,8007.27
2023,D10,R2,D10_P3,R2,116.32,2,5583.57,8007.27
2023,D10,R2,D10_P3,R2,105.33,3,11081.36,8007.27
2023,D10,R2,D10_P3,R2,108.72,2,22825.05,8007.27
2023,D10,R2,D10_P4,R2,111.32,4,18282.92,8007.27
2023,D10,R2,D10_P4,R2,118.27,2,12995.85,8007.27
2023,D10,R2,D10_P4,R2,87.1,3,11491.62,8007.27
2023,D10,R2,D10_P4,R2,92.6,1,23813.18,8007.27
2023,D10,R2,D10_P4,R2,119.11,3,19318.87,8007.27
2023,D10,R2,D10_P4,R2,82.93,2,9061.09,8007.27
2023,D10,R2,D10_P4,R2,107.64,2,18309.21,8007.27
2023,D10,R2,D10_P4,R2,106.12,1,14756.2,8007.27
2023,D10,R2,D10_P5,R2,117.32,2,5713.58,8007.27
2023,D10,R2,D10_P5,R2,111.96,4,15502.44,8007.27
2023,D10,R2,D10_P5,R2,98.15,1,4805.65,8007.27
2023,D10,R2,D10_P5,R2,94.28,7,19085.57,8007.27
2023,D10,R2,D10_P5,R2,99.69,3,4581.15,8007.27
2023,D10,R2,D10_P5,R2,118.65,4,6136.66,8007.27
2023,D10,R2,D10_P5,R2,112.5,3,9239.98,8007.27
2023,D10,R2,D10_P5,R2,112.48,3,4737.72,8007.27
2023,D10,R2,D10_P6,R2,87.92,2,13179.82,8007.27
2023,D10,R2,D10_P6,R2,111.91,1,6533.63,8007.27
2023,D10,R2,D10_P6,R2,114.68,2,13418.29,8007.27
2023,D10,R2,D10_P6,R2,96.05,3,12643.17,8007.27
2023,D10,R2,D10_P6,R2,117.58,3,6565.51,8007.27
2023,D10,R2,D10_P6,R2,84.89,1,8055.61,8007.27
2023,D10,R2,D10_P6,R2,89.13,1,27933.15,8007.27
2023,D10,R2,D10_P6,R2,80.78,4,22180.95,8007.27
2022,D11,R2,D11_P1,R2,95.06,2,12330.67,7860.87
2022,D11,R2,D11_P1,R2,110.4,2,15530.01,7860.87
2022,D11,R2,D11_P1,R2,93.93,1,7027.63,7860.87
2022,D11,R2,D11_P1,R2,84.44,3,11150.77,7860.87
2022,D11,R2,D11_P1,R2,89.39,5,5065.29,7860.87
2022,D11,R2,D11_P1,R2,82.81,3,16705.87,7860.87
2022,D11,R2,D11_P1,R2,104.53,1,5037.05,7860.87
2022,D11,R2,D11_P1,R2,95.33,3,8750.05,7860.87
2022,D11,R2,D11_P2,R2,104.21,1,10987.7,7860.87
2022,D11,R2,D11_P2,R2,81.28,1,13891.24,7860.87
2022,D11,R2,D11_P2,R2,111.63,1,10638.76,7860.87
2022,D11,R2,D11_P2,R2,108.55,4,12001.65,7860.87
2022,D11,R2,D11_P2,R2,88.32,1,20210.02,7860.87
2022,D11,R2,D11_P2,R2,106.7,1,21968.03,7860.87
2022,D11,R2,D11_P2,R2,90.12,2,8662.77,7860.87
2022,D11,R2,D11_P2,R2,88.97,7,10378.85,7860.87
2022,D11,R2,D11_P3,R2,100.08,5,17449.31,7860.87
2022,D11,R2,D11_P3,R2,106.11,5,24738.03,7860.87
2022,D11,R2,D11_P3,R2,103.3,2,7774.47,7860.87
2022,D11,R2,D11_P3,R2,117.68,4,6711.46,7860.87
2022,D11,R2,D11_P3,R2,99.44,4,6405.68,7860.87
2022,D11,R2,D11_P3,R2,81.67,1,15284.77,7860.87
2022,D11,R2,D11_P3,R2,117.86,5,10786.79,7860.87
2022,D11,R2,D11_P3,R2,91.33,1,6331.37,7860.87
2022,D11,R2,D11_P4,R2,95.13,1,9587.41,7860.87
2022,D11,R2,D11_P4,R2,118.03,5,8060.35,7860.87
2022,D11,R2,D11_P4,R2,108.48,3,11763.02,7860.87
2022,D11,R2,D11_P4,R2,84.94,2,7135.85,7860.87
2022,D11,R2,D11_P4,R2,107.01,4,7818.34,7860.87
2022,D11,R2,D11_P4,R2,80.88,1,8964.26,7860.87
2022,D11,R2,D11_P4,R2,105.3,6,61390.83,7860.87
2022,D11,R2,D11_P4,R2,118.07,1,21044.42,7860.87
2022,D11,R2,D11_P5,R2,106.53,2,12465.48,7860.87
2022,D11,R2,D11_P5,R2,84.25,2,12570.52,7860.87
2022,D11,R2,D11_P5,R2,93.39,2,6426.98,7860.87
2022,D11,R2,D11_P5,R2,112.2,1,12840.46,7860.87
2022,D11,R2,D11_P5,R2,98.51,3,4541.42,7860.87
2022,D11,R2,D11_P5,R2,111.19,1,14330.18,7860.87
2022,D11,R2,D11_P5,R2,83.82,4,8230.52,7860.87
2022,D11,R2,D11_P5,R2,80.68,1,11018.7,7860.87
2022,D11,R2,D11_P6,R2,88.16,2,15300.07,7860.87
2022,D11,R2,D11_P6,R2,86.24,2,7022.54,7860.87
2022,D11,R2,D11_P6,R2,87.49,3,8849.04,7860.87
2022,D11,R2,D11_P6,R2,83.39,4,19971.58,7860.87
2022,D11,R2,D11_P6,R2,99.45,5,9418.06,7860.87
2022,D11,R2,D11_P6,R2,85.79,4,14509.88,7860.87
2022,D11,R2,D11_P6,R2,109.4,3,25062.66,7860.87
2022,D11,R2,D11_P6,R2,94.39,1,17968.03,7860.87
2023,D11,R2,D11_P1,R2,85.95,2,16301.92,8007.27
2023,D11,R2,D11_P1,R2,110.93,3,13401.1,8007.27
2023,D11,R2,D11_P1,R2,83.18,3,19345.92,8007.27
2023,D11,R2,D11_P1,R2,83.34,3,7361.37,8007.27
2023,D11,R2,D11_P1,R2,114.93,1,7327.99,8007.27
2023,D11,R2,D11_P1,R2,84.34,3,9819.35,8007.27
2023,D11,R2,D11_P1,R2,90.85,1,22839.55,8007.27
2023,D11,R2,D11_P1,R2,101.88,2,7039.3,8007.27
2023,D11,R2,D11_P2,R2,92.87,2,15748.1,8007.27
2023,D11,R2,D11_P2,R2,113.76,1,23445.64,8007.27
2023,D11,R2,D11_P2,R2,88.98,4,8033.53,8007.27
2023,D11,R2,D11_P2,R2,86.94,2,4427.4,8007.27
2023,D11,R2,D11_P2,R2,95.84,2,13278.21,8007.27
2023,D11,R2,D11_P2,R2,88.04,1,8933.42,8007.27
2023,D11,R2,D11_P2,R2,109.14,3,13384.2,8007.27
2023,D11,R2,D11_P2,R2,86.48,5,20694.87,8007.27
2023,D11,R2,D11_P3,R2,115.02,4,9650.37,8007.27
2023,D11,R2,D11_P3,R2,95.88,3,18974.74,8007.27
2023,D11,R2,D11_P3,R2,115.01,1,14709.03,8007.27
2023,D11,R2,D11_P3,R2,99.39,3,8969.86,8007.27
2023,D11,R2,D11_P3,R2,105.02,4,10883.5,8007.27
2023,D11,R2,D11_P3,R2,92.07,2,14001.55,8007.27
2023,D11,R2,D11_P3,R2,103.18,3,22588.1,8007.27
2023,D11,R2,D11_P3,R2,95.08,4,28923.43,8007.27
2023,D11,R2,D11_P4,R2,117.96,2,6545.18,8007.27
2023,D11,R2,D11_P4,R2,102.22,1,13731.08,8007.27
2023,D11,R2,D11_P4,R2,93.1,3,21398.62,8007.27
2023,D11,R2,D11_P4,R2,111.18,4,15036.01,8007.27
2023,D11,R2,D11_P4,R2,81.49,1,9708.82,8007.27
2023,D11,R2,D11_P4,R2,87.72,4,15970.11,8007.27
2023,D11,R2,D11_P4,R2,97.08,2,5403.93,8007.27
2023,D11,R2,D11_P4,R2,93.15,4,23180.97,8007.27
2023,D11,R2,D11_P5,R2,108.28,2,8371.77,8007.27
2023,D11,R2,D11_P5,R2,105.03,1,12052.72,8007.27
2023,D11,R2,D11_P5,R2,92.43,3,8469.73,8007.27
2023,D11,R2,D11_P5,R2,119.37,2,17766.03,8007.27
2023,D11,R2,D11_P5,R2,91.93,4,7292.3,8007.27
2023,D11,R2,D11_P5,R2,117.85,5,9501.36,8007.27
2023,D11,R2,D11_P5,R2,87.78,2,5683.95,8007.27
2023,D11,R2,D11_P5,R2,113.85,2,6176.27,8007.27
2023,D11,R2,D11_P6,R2,110.83,1,38270.28,8007.27
2023,D11,R2,D11_P6,R2,94.91,1,38878.99,8007.27
2023,D11,R2,D11_P6,R2,103.18,1,11986.18,8007.27
2023,D11,R2,D11_P6,R2,118.85,4,14792.4,8007.27
2023,D11,R2,D11_P6,R2,118.9,2,14896.1,8007.27
2023,D11,R2,D11_P6,R2,80.01,2,12448.86,8007.27
2023,D11,R2,D11_P6,R2,93.26,5,10730.71,8007.27
2023,D11,R2,D11_P6,R2,106.24,5,11794.85,8007.27
2022,D12,R2,D12_P1,R2,99.88,2,11004.31,7860.87
2022,D12,R2,D12_P1,R2,99.72,3,20913.98,7860.87
2022,D12,R2,D12_P1,R2,104.43,2,14244.41,7860.87
2022,D12,R2,D12_P1,R2,89.94,3,20139.36,7860.87
2022,D12,R2,D12_P1,R2,110.49,3,26271.63,7860.87
2022,D12,R2,D12_P1,R2,91.56,3,26586.65,7860.87
2022,D12,R2,D12_P1,R2,111.3,2,7628.88,7860.87
2022,D12,R2,D12_P1,R2,103.4,1,18809.93,7860.87
2022,D12,R2,D12_P2,R2,91.26,1,24107.7,7860.87
2022,D12,R2,D12_P2,R2,98.22,1,10281.76,7860.87
2022,D12,R2,D12_P2,R2,88.7,3,10136.21,7860.87
2022,D12,R2,D12_P2,R2,91.66,4,19753.68,7860.87
2022,D12,R2,D12_P2,R2,96.95,3,20656.38,7860.87
2022,D12,R2,D12_P2,R2,118.29,2,26740.21,7860.87
2022,D12,R2,D12_P2,R2,118.63,3,6270.91,7860.87
2022,D12,R2,D12_P2,R2,91.36,2,16185.04,7860.87
2022,D12,R2,D12_P3,R2,107.19,1,13970.46,7860.87
2022,D12,R2,D12_P3,R2,104.47,2,12809.61,7860.87
2022,D12,R2,D12_P3,R2,110.5,2,10358.09,7860.87
2022,D12,R2,D12_P3,R2,98.3,5,28214.42,7860.87
2022,D12,R2,D12_P3,R2,83.52,1,16746.95,7860.87
2022,D12,R2,D12_P3,R2,99.71,1,15337.9,7860.87
2022,D12,R2,D12_P3,R2,117.2,4,22945.3,7860.87
2022,D12,R2,D12_P3,R2,107.96,3,5669.59,7860.87
2022,D12,R2,D12_P4,R2,85.58,4,20481.36,7860.87
2022,D12,R2,D12_P4,R2,90.39,3,17376.22,7860.87
2022,D12,R2,D12_P4,R2,97.4,1,8952.51,7860.87
2022,D12,R2,D12_P4,R2,99.93,4,34993.04,7860.87
2022,D12,R2,D12_P4,R2,99.57,2,34180.39,7860.87
2022,D12,R2,D12_P4,R2,118.69,2,10033.67,7860.87
2022,D12,R2,D12_P4,R2,91.3,2,22819.66,7860.87
2022,D12,R2,D12_P4,R2,114.95,3,9656.85,7860.87
2022,D12,R2,D12_P5,R2,88.69,2,13403.85,7860.87
2022,D12,R2,D12_P5,R2,119.53,1,23740.23,7860.87
2022,D12,R2,D12_P5,R2,104.82,1,28910.19,7860.87
2022,D12,R2,D12_P5,R2,112.64,1,11308.81,7860.87
2022,D12,R2,D12_P5,R2,82.27,3,20089.2,7860.87
2022,D12,R2,D12_P5,R2,103.75,1,11346.29,7860.87
2022,D12,R2,D12_P5,R2,90.84,3,12965.88,7860.87
2022,D12,R2,D12_P5,R2,85.9,1,22207.37,7860.87
2022,D12,R2,D12_P6,R2,112.75,1,21928.74,7860.87
2022,D12,R2,D12_P6,R2,83.26,3,17956.68,7860.87
2022,D12,R2,D12_P6,R2,85.31,3,16572.58,7860.87
2022,D12,R2,D12_P6,R2,93.65,3,11310.15,7860.87
2022,D12,R2,D12_P6,R2,80.07,5,9903.04,7860.87
2022,D12,R2,D12_P6,R2,96.99,5,18138.09,7860.87
2022,D12,R2,D12_P6,R2,94.12,2,13088.79,7860.87
2022,D12,R2,D12_P6,R2,112.4,2,7864.09,7860.87
2023,D12,R2,D12_P1,R2,110.04,3,18721.52,8007.27
2023,D12,R2,D12_P1,R2,100.7,1,24150.9,8007.27
2023,D12,R2,D12_P1,R2,81.74,1,21920.58,8007.27
2023,D12,R2,D12_P1,R2,94.48,3,19426.01,8007.27
2023,D12,R2,D12_P1,R2,101.87,3,30887.37,8007.27
2023,D12,R2,D12_P1,R2,111.03,3,10507.62,8007.27
2023,D12,R2,D12_P1,R2,97.81,3,7650.99,8007.27
2023,D12,R2,D12_P1,R2,114.25,1,26080.08,8007.27
2023,D12,R2,D12_P2,R2,100.65,4,8165.26,8007.27
2023,D12,R2,D12_P2,R2,114.04,3,12712.66,8007.27
2023,D12,R2,D12_P2,R2,113.28,4,7281.15,8007.27
2023,D12,R2,D12_P2,R2,87.0,2,9168.06,8007.27
2023,D12,R2,D12_P2,R2,101.11,1,21088.98,8007.27
2023,D12,R2,D12_P2,R2,98.36,1,21378.9,8007.27
2023,D12,R2,D12_P2,R2,106.13,2,14059.06,8007.27
2023,D12,R2,D12_P2,R2,95.72,3,14973.11,8007.27
2023,D12,R2,D12_P3,R2,113.91,2,11888.55,8007.27
2023,D12,R2,D12_P3,R2,88.38,3,23346.16,8007.27
2023,D12,R2,D12_P3,R2,90.89,3,17333.42,8007.27
2023,D12,R2,D12_P3,R2,111.83,3,12749.73,8007.27
2023,D12,R2,D12_P3,R2,86.56,4,12602.53,8007.27
2023,D12,R2,D12_P3,R2,102.29,4,13306.62,8007.27
2023,D12,R2,D12_P3,R2,81.36,1,7262.74,8007.27
2023,D12,R2,D12_P3,R2,90.77,4,13268.48,8007.27
2023,D12,R2,D12_P4,R2,80.22,2,19088.46,8007.27
2023,D12,R2,D12_P4,R2,94.74,3,12681.25,8007.27
2023,D12,R2,D12_P4,R2,90.93,3,7459.04,8007.27
2023,D12,R2,D12_P4,R2,109.9,3,18463.39,8007.27
2023,D12,R2,D12_P4,R2,108.85,1,32669.48,8007.27
2023,D12,R2,D12_P4,R2,96.9,2,19859.6,8007.27
2023,D12,R2,D12_P4,R2,85.97,2,45228.79,8007.27
2023,D12,R2,D12_P4,R2,109.31,3,27771.66,8007.27
2023,D12,R2,D12_P5,R2,108.4,4,44860.63,8007.27
2023,D12,R2,D12_P5,R2,101.75,3,15922.06,8007.27
2023,D12,R2,D12_P5,R2,105.65,1,45500.3,8007.27
2023,D12,R2,D12_P5,R2,82.42,3,24949.77,8007.27
2023,D12,R2,D12_P5,R2,95.05,3,22759.1,8007.27
2023,D12,R2,D12_P5,R2,117.34,2,11715.51,8007.27
2023,D12,R2,D12_P5,R2,117.23,2,22606.34,8007.27
2023,D12,R2,D12_P5,R2,93.05,3,24124.37,8007.27
2023,D12,R2,D12_P6,R2,85.45,4,8420.92,8007.27
2023,D12,R2,D12_P6,R2,87.46,4,14085.87,8007.27
2023,D12,R2,D12_P6,R2,99.43,4,10673.2,8007.27
2023,D12,R2,D12_P6,R2,100.01,3,14358.01,8007.27
2023,D12,R2,D12_P6,R2,81.76,2,26272.53,8007.27
2023,D12,R2,D12_P6,R2,119.83,1,13824.06,8007.27
2023,D12,R2,D12_P6,R2,95.4,1,24126.71,8007.27
2023,D12,R2,D12_P6,R2,101.77,3,7519.67,8007.27
2022,D13,R2,D13_P1,R2,105.0,4,27679.17,7860.87
2022,D13,R2,D13_P1,R2,81.75,3,15517.11,7860.87
2022,D13,R2,D13_P1,R2,107.88,2,6322.41,7860.87
2022,D13,R2,D13_P1,R2,105.32,5,29137.94,7860.87
2022,D13,R2,D13_P1,R2,108.88,3,22101.97,7860.87
2022,D13,R2,D13_P1,R2,88.12,1,20115.48,7860.87
2022,D13,R2,D13_P1,R2,80.29,2,16878.75,7860.87
2022,D13,R2,D13_P1,R2,107.6,3,7592.13,7860.87
2022,D13,R2,D13_P2,R2,91.68,1,22031.45,7860.87
2022,D13,R2,D13_P2,R2,85.69,2,43527.41,7860.87
2022,D13,R2,D13_P2,R2,83.84,1,24449.27,7860.87
2022,D13,R2,D13_P2,R2,93.56,3,21348.79,7860.87
2022,D13,R2,D13_P2,R2,90.88,4,14031.48,7860.87
2022,D13,R2,D13_P2,R2,96.46,3,25082.61,7860.87
2022,D13,R2,D13_P2,R2,84.36,3,28556.51,7860.87
2022,D13,R2,D13_P2,R2,85.53,2,8703.51,7860.87
2022,D13,R2,D13_P3,R2,97.23,1,17388.99,7860.87
2022,D13,R2,D13_P3,R2,108.98,2,12965.84,7860.87
2022,D13,R2,D13_P3,R2,85.88,4,12504.66,7860.87
2022,D13,R2,D13_P3,R2,115.8,2,19644.53,7860.87
2022,D13,R2,D13_P3,R2,94.64,3,32214.0,7860.87
2022,D13,R2,D13_P3,R2,80.81,1,15458.88,7860.87
2022,D13,R2,D13_P3,R2,92.18,5,14609.55,7860.87
2022,D13,R2,D13_P3,R2,108.23,5,15052.07,7860.87
2022,D13,R2,D13_P4,R2,108.6,2,72089.78,7860.87
2022,D13,R2,D13_P4,R2,93.09,3,40603.38,7860.87
2022,D13,R2,D13_P4,R2,103.32,4,25433.73,7860.87
2022,D13,R2,D13_P4,R2,117.55,2,23317.88,7860.87
2022,D13,R2,D13_P4,R2,108.82,5,14346.66,7860.87
2022,D13,R2,D13_P4,R2,92.31,2,16733.17,7860.87
2022,D13,R2,D13_P4,R2,119.77,2,55451.52,7860.87
2022,D13,R2,D13_P4,R2,91.38,3,21772.3,7860.87
2022,D13,R2,D13_P5,R2,96.09,3,27025.23,7860.87
2022,D13,R2,D13_P5,R2,101.8,2,14491.7,7860.87
2022,D13,R2,D13_P5,R2,89.36,5,15217.04,7860.87
2022,D13,R2,D13_P5,R2,81.54,2,22700.93,7860.87
2022,D13,R2,D13_P5,R2,106.92,3,15340.49,7860.87
2022,D13,R2,D13_P5,R2,112.49,2,15775.08,7860.87
2022,D13,R2,D13_P5,R2,106.07,1,21939.19,7860.87
2022,D13,R2,D13_P5,R2,91.47,2,12695.91,7860.87
2022,D13,R2,D13_P6,R2,106.18,1,36785.92,7860.87
2022,D13,R2,D13_P6,R2,111.7,1,13735.53,7860.87
2022,D13,R2,D13_P6,R2,82.54,2,25859.29,7860.87
2022,D13,R2,D13_P6,R2,94.51,7,22707.53,7860.87
2022,D13,R2,D13_P6,R2,99.64,2,13682.33,7860.87
2022,D13,R2,D13_P6,R2,117.75,2,9254.41,7860.87
2022,D13,R2,D13_P6,R2,87.22,1,14357.19,7860.87
2022,D13,R2,D13_P6,R2,108.23,1,20945.35,7860.87
2023,D13,R2,D13_P1,R2,109.7,1,18784.26,8007.27
2023,D13,R2,D13_P1,R2,109.42,2,18923.3,8007.27
2023,D13,R2,D13_P1,R2,84.26,2,11165.86,8007.27
2023,D13,R2,D13_P1,R2,98.48,6,25306.49,8007.27
2023,D13,R2,D13_P1,R2,85.22,2,9250.64,8007.27
2023,D13,R2,D13_P1,R2,100.16,2,32286.49,8007.27
2023,D13,R2,D13_P1,R2,91.73,3,8374.29,8007.27
2023,D13,R2,D13_P1,R2,102.1,2,16116.67,8007.27
2023,D13,R2,D13_P2,R2,115.53,2,20683.34,8007.27
2023,D13,R2,D13_P2,R2,115.35,3,10504.86,8007.27
2023,D13,R2,D13_P2,R2,85.61,2,24902.71,8007.27
2023,D13,R2,D13_P2,R2,107.24,2,11933.11,8007.27
2023,D13,R2,D13_P2,R2,96.61,3,21057.72,8007.27
2023,D13,R2,D13_P2,R2,117.45,3,31856.74,8007.27
2023,D13,R2,D13_P2,R2,115.04,4,22130.19,8007.27
2023,D13,R2,D13_P2,R2,108.22,1,29896.59,8007.27
2023,D13,R2,D13_P3,R2,94.08,3,11773.01,8007.27
2023,D13,R2,D13_P3,R2,97.35,2,25071.12,8007.27
2023,D13,R2,D13_P3,R2,83.34,2,16418.38,8007.27
2023,D13,R2,D13_P3,R2,106.34,5,20488.47,8007.27
2023,D13,R2,D13_P3,R2,80.65,3,16620.88,8007.27
2023,D13,R2,D13_P3,R2,103.7,4,18915.77,8007.27
2023,D13,R2,D13_P3,R2,112.99,1,7029.31,8007.27
2023,D13,R2,D13_P3,R2,89.89,2,57803.41,8007.27
2023,D13,R2,D13_P4,R2,115.4,2,20783.83,8007.27
2023,D13,R2,D13_P4,R2,91.42,2,20570.26,8007.27
2023,D13,R2,D13_P4,R2,81.31,2,25487.36,8007.27
2023,D13,R2,D13_P4,R2,102.99,3,41266.31,8007.27
2023,D13,R2,D13_P4,R2,83.34,3,57803.67,8007.27
2023,D13,R2,D13_P4,R2,108.1,4,49375.23,8007.27
2023,D13,R2,D13_P4,R2,117.34,2,21251.98,8007.27
2023,D13,R2,D13_P4,R2,113.83,4,24317.28,8007.27
2023,D13,R2,D13_P5,R2,98.86,4,23296.76,8007.27
2023,D13,R2,D13_P5,R2,85.14,4,11827.8,8007.27
2023,D13,R2,D13_P5,R2,109.11,5,21224.53,8007.27
2023,D13,R2,D13_P5,R2,87.96,2,13910.66,8007.27
2023,D13,R2,D13_P5,R2,99.45,3,14430.1,8007.27
2023,D13,R2,D13_P5,R2,85.32,2,16975.15,8007.27
2023,D13,R2,D13_P5,R2,93.1,3,14245.32,8007.27
2023,D13,R2,D13_P5,R2,89.19,5,15510.98,8007.27
2023,D13,R2,D13_P6,R2,113.0,2,26862.87,8007.27
2023,D13,R2,D13_P6,R2,104.27,3,10430.49,8007.27
2023,D13,R2,D13_P6,R2,83.71,4,24908.64,8007.27
2023,D13,R2,D13_P6,R2,105.36,1,27475.52,8007.27
2023,D13,R2,D13_P6,R2,90.75,4,17308.85,8007.27
2023,D13,R2,D13_P6,R2,84.81,4,34023.09,8007.27
2023,D13,R2,D13_P6,R2,94.8,1,33077.69,8007.27
2023,D13,R2,D13_P6,R2,98.59,4,37443.36,8007.27
2022,D14,R2,D14_P1,R2,109.65,4,33023.47,7860.87
2022,D14,R2,D14_P1,R2,94.57,3,9975.3,7860.87
2022,D14,R2,D14_P1,R2,103.1,4,11097.29,7860.87
2022,D14,R2,D14_P1,R2,87.59,8,27810.28,7860.87
2022,D14,R2,D14_P1,R2,83.62,3,27454.23,7860.87
2022,D14,R2,D14_P1,R2,83.89,4,20597.03,7860.87
2022,D14,R2,D14_P1,R2,119.62,3,38896.73,7860.87
2022,D14,R2,D14_P1,R2,86.45,1,11473.04,7860.87
2022,D14,R2,D14_P2,R2,115.34,1,9240.69,7860.87
2022,D14,R2,D14_P2,R2,103.7,3,20777.0,7860.87
2022,D14,R2,D14_P2,R2,81.04,1,11315.05,7860.87
2022,D14,R2,D14_P2,R2,116.16,3,10449.54,7860.87
2022,D14,R2,D14_P2,R2,114.45,3,22065.89,7860.87
2022,D14,R2,D14_P2,R2,92.57,2,18423.57,7860.87
2022,D14,R2,D14_P2,R2,111.57,2,14522.81,7860.87
2022,D14,R2,D14_P2,R2,84.46,3,24219.54,7860.87
2022,D14,R2,D14_P3,R2,113.86,1,8227.26,7860.87
2022,D14,R2,D14_P3,R2,89.64,2,27512.69,7860.87
2022,D14,R2,D14_P3,R2,93.53,4,12470.51,7860.87
2022,D14,R2,D14_P3,R2,98.99,1,42864.03,7860.87
2022,D14,R2,D14_P3,R2,88.83,2,12538.4,7860.87
2022,D14,R2,D14_P3,R2,85.66,4,12990.69,7860.87
2022,D14,R2,D14_P3,R2,118.21,2,10768.34,7860.87
2022,D14,R2,D14_P3,R2,101.83,4,7143.41,7860.87
2022,D14,R2,D14_P4,R2,106.7,3,24635.15,7860.87
2022,D14,R2,D14_P4,R2,86.11,1,11563.53,7860.87
2022,D14,R2,D14_P4,R2,98.92,3,12257.52,7860.87
2022,D14,R2,D14_P4,R2,83.77,3,7369.7,7860.87
2022,D14,R2,D14_P4,R2,87.78,1,23560.2,7860.87
2022,D14,R2,D14_P4,R2,115.1,3,18109.48,7860.87
2022,D14,R2,D14_P4,R2,107.23,2,13192.27,7860.87
2022,D14,R2,D14_P4,R2,117.55,3,16324.41,7860.87
2022,D14,R2,D14_P5,R2,89.31,4,11112.25,7860.87
2022,D14,R2,D14_P5,R2,118.27,2,8630.66,7860.87
2022,D14,R2,D14_P5,R2,105.36,4,10230.16,7860.87
2022,D14,R2,D14_P5,R2,96.21,2,9506.43,7860.87
2022,D14,R2,D14_P5,R2,95.73,2,10861.85,7860.87
2022,D14,R2,D14_P5,R2,91.47,2,10302.81,7860.87
2022,D14,R2,D14_P5,R2,90.0,2,13544.77,7860.87
2022,D14,R2,D14_P5,R2,101.89,3,11057.44,7860.87
2022,D14,R2,D14_P6,R2,98.0,2,8570.39,7860.87
2022,D14,R2,D14_P6,R2,117.04,2,16786.97,7860.87
2022,D14,R2,D14_P6,R2,109.85,3,19875.02,7860.87
2022,D14,R2,D14_P6,R2,84.6,2,11715.12,7860.87
2022,D14,R2,D14_P6,R2,107.63,4,28590.56,7860.87
2022,D14,R2,D14_P6,R2,91.77,5,14553.38,7860.87
2022,D14,R2,D14_P6,R2,115.14,4,11263.35,7860.87
2022,D14,R2,D14_P6,R2,101.56,1,15046.32,7860.87
2023,D14,R2,D14_P1,R2,93.13,3,48883.99,8007.27
2023,D14,R2,D14_P1,R2,107.29,2,17048.34,8007.27
